Track_ID,Track_Name,Album_ID,Album_Name,Artist_ID,Artist_Name,Release_Date,Popularity,Duration,Preview_URL,Genre
4KL7YFvI00bw6pVQW1xZ4p,Tere Bin,6tO0IDim0cPuCi3rteCR6T,Tere Bin,4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,14/03/2023,46,331895,,pakistani pop
5Au7wS1nvSdi1lNlPyRMbV,Fitoor (Original Score),0RBclUKV3AyeioxcFgPbJ1,Fitoor (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,14/01/2021,49,360000,https://p.scdn.co/mp3-preview/c7fc74845922d16d528ba7b1a2d9c98d9a46ae6c?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
0hFmCJJdB7vgCgkVbl7XVv,Raaz-E-Ulfat (Original Score),6AMrzRendUGDLBHPEHAk3Y,Raaz-E-Ulfat (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,05/03/2020,47,333333,https://p.scdn.co/mp3-preview/7ec26f3e09eef6d0f9f403916c92df4b24a9e5c6?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6nsAiEauj0LP5U0Oe5yRNp,Sirf Tum (Original Score),6EtjHw5bScPTzjvw6I9EQX,Sirf Tum (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,20/07/2023,40,317138,https://p.scdn.co/mp3-preview/70e42a22624c20736331b36338a251bf48491ba7?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
3jCV2GCGgOQfO6cj6qSSsk,The Most Passionate and Heartrending Mashup (Original Score),4YPoPbig0i3bP8JxXV6GmK,The Most Passionate and Heartrending Mashup (Original Score),4uemXiyZXRqUNuVbm0xMTN,Rahat Fateh Ali Khan,24/09/2021,40,277333,https://p.scdn.co/mp3-preview/a96ecd6610a8f412bef3202c75f74db98baacecc?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
78pAn2UxaudkHGWysVd6GH,Aye Musht-E-Khaak (Original Score),6nm2oJNBQ7ID1yZU3Ss8BZ,Aye Musht-E-Khaak (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,07/12/2021,21,487200,https://p.scdn.co/mp3-preview/45cea0b6f167e77dc0879f9235ad0f07a814a300?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
043Mu56w4Ha1k49ZRM48lt,Farq (Original Score),4hWSam4ROPBtJ9428xIbq6,Farq (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,26/10/2022,37,256000,https://p.scdn.co/mp3-preview/e84dc57be09f8706da8b34a94437babefe279809?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2ROVNBo2Jgj1825WiGGLGR,Mujhe Vida Kar (Original Score),2YIDnQGlE3JWsvwYbLj991,Mujhe Vida Kar (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,01/06/2021,34,244831,https://p.scdn.co/mp3-preview/563d005a28a68194d4fee8a0332cd257f0062878?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
76HvVuls7XwriXbDrpTzrh,Ramz-E-Ishq (Original Score),0oZ0TR0EC0Gj9Qi6p6AFdR,Ramz-E-Ishq (Original Score),4uemXiyZXRqUNuVbm0xMTN,Shani Arshad,02/08/2019,28,336535,https://p.scdn.co/mp3-preview/90e3c37a69e0d8de646224164ca8a0217ae8d9a8?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
4BoFJMLSO3ZoD48KgnslSe,Mere Humsafar (Original Score) [Female Version],1xT6hChxAkSLclY5Jvl65M,Mere Humsafar (Original Score) [Female Version],3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,03/01/2022,62,351250,https://p.scdn.co/mp3-preview/fc813ad1dc5a93751c5cd80354931e79b530d6da?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2YJORD2YXFoIDhiqD3bLKg,Sajna,4i3JnEdAldFPqaDYVSNI0p,Sajna,3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,10/01/2019,55,157048,https://p.scdn.co/mp3-preview/401eed0745d263b8ac65ad5875efb3dd1cfcb44b?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
5TPb6bxAWsPxP0h8DgFI7l,Aye Musht-E-Khaak (Original Score),04h1btk9nYjFZ6xcrTL4yZ,Aye Musht-E-Khaak (Original Score),3ILK3wZ5nqQr7O79aF8G53,Shani Arshad,07/12/2021,55,487183,https://p.scdn.co/mp3-preview/7cb94b6007337ee10f49fa94d537e1164eea06c1?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
1hju1lzW1cq8ua9YuhGi8k,Tere Bin - Hum Kahan Ke Sachay Thy OST,03dbuML4P9cd3zsltzwaRL,Tere Bin (Hum Kahan Ke Sachay Thy OST),3ILK3wZ5nqQr7O79aF8G53,Azaan Sami Khan,03/08/2021,50,232106,https://p.scdn.co/mp3-preview/2786153e8deadf4c24ad5cb871eb68a17696ea1d?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6i3j6urLSfGMf7Q6XSt1uT,Aye Musht-E-Khaak (Original Score),3lE3gjDtbxpKibeyOgDhVq,Aye Musht-E-Khaak (Original Score),3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,07/12/2021,38,487183,https://p.scdn.co/mp3-preview/175fe32309eb9d2905ff9dd7a62650d793ce3d57?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2ROVNBo2Jgj1825WiGGLGR,Mujhe Vida Kar (Original Score),2YIDnQGlE3JWsvwYbLj991,Mujhe Vida Kar (Original Score),3ILK3wZ5nqQr7O79aF8G53,Shani Arshad,01/06/2021,34,244831,https://p.scdn.co/mp3-preview/563d005a28a68194d4fee8a0332cd257f0062878?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2uymijwIEiNKkiHFOCYPhu,Ranjhna,4heAoa00rtP7mHZs8jnb6n,Ranjhna,3ILK3wZ5nqQr7O79aF8G53,In the Box,24/01/2020,34,268002,https://p.scdn.co/mp3-preview/b32ef303b904f907cd61ff5e1de4ff4af6cc544b?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
64im7R3TA4mKHfcA13NFmM,Samjhota (Original Soundtrack),3tuf71IFEK9EH24jFef2Jt,Samjhota (Original Soundtrack),3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,23/12/2022,34,304645,https://p.scdn.co/mp3-preview/37c076252632b1f7f32605e137d7abdebdae297e?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6RNn87gSoTOAAZXyoVFyjD,Hadsa (Original Score),2rApCrEj4dQumOm4Hw80XZ,Hadsa (Original Score),3ILK3wZ5nqQr7O79aF8G53,Yashal Shahid,18/08/2023,33,221538,https://p.scdn.co/mp3-preview/1c892711a9de315659a676e11cf760367fd9b942?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2OX1crFUJBcp5HXhnL7JgX,Dil Hi Tou Hai (Original Motion Picture Soundtrack),7vdc13CzVT379LDaLA3yC5,Dil Hi Tou Hai (Original Motion Picture Soundtrack),3ILK3wZ5nqQr7O79aF8G53,Hassan Hayat Khan,25/10/2023,28,180114,https://p.scdn.co/mp3-preview/7ea056cbc6a2822ba8f340a20c5d340e559f0c0c?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
7ji77zBqzPb0U87YpxJQp7,Imran Khan Historic Jhelum Jalsa,0nWBeVZcQpiHeEwcCgYz0I,Imran Khan Historic Jhelum Jalsa,16eXALQUuQjxJlKeajD7lL,Pakistán,28/09/2022,3,1750073,https://p.scdn.co/mp3-preview/ccdadedca094cc1a0f50c2fb430f79f5064a0ab4?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
3mdWh20oySW08m75NxSC51,Aaya Laariye (Coke Studio Season 9),53Itk6l9qzgKvvTBopDjhi,Aaya Laariye (Coke Studio Season 9),47xe2IGE9DzGXpsFVvmXaF,Meesha Shafi,06/09/2016,38,432000,https://p.scdn.co/mp3-preview/fcf0cd7d30a011b7f013eff6099cf26e31b33f65?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
580JEIjthsPjqBDn5D56Su,Aya Lariye (Jawani Phir Nahi Ani 2),6RGMgSRg8m4RMMbgpLdaJD,Aya Lariye (Jawani Phir Nahi Ani 2),47xe2IGE9DzGXpsFVvmXaF,Shuja Haider,12/08/2018,31,295833,https://p.scdn.co/mp3-preview/4138030f67c8d7c7818fc83c73ffe69007fb93bc?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1Ql3dqlUhrW5S21jgx2kru,Dunk (Original Motion Picture Soundtrack),0dtn7Zwikq0Cxr8cN1HHOn,Dunk (Original Motion Picture Soundtrack),47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,19/01/2021,23,256638,https://p.scdn.co/mp3-preview/aa2eef630fccbcde6da2a5d9b732a7a0ce74f025?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
330EfBzaXqWD6NBI3qT4O6,Sawan Ki Bheegi Raton,6PUewTWSxtknC62Bj8Rfeh,"A Tribute To Nusrat Fateh Ali Khan, Vol. 1",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,01/01/2001,4,614851,https://p.scdn.co/mp3-preview/da2c11e2f3a282e0c5e94d233b4f3aa62ea85e3c?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1klSsaDsGw45UzsrpqUzZB,Tarapna Bhi Hamen Aata,3QURb9Dcy5LHmXdFHe4IYO,"Ban Ke Mera Parwana, Vol. 5",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,01/01/1997,3,254003,https://p.scdn.co/mp3-preview/d80d4bc56d7b6dae56a2adb7855b06b928f2060c?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6Ia0UTwpE69hZRuBdLcbUS,Sagar Roye Lehre Shor,5QGUnBxX0uQkdNWFdPy1Sd,"Madhur Aawaz, Vol. 04",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,28/08/2023,1,279078,https://p.scdn.co/mp3-preview/454fbb8088f7a358e61b1193690b0d6cd59c8e6f?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2B3FAD4h04RYqdlZzUMeOA,Teri Ulfat Mein Sanam,2NfovXsdeXk5aCNe0w0wkg,"Beete Dinon Ki Baat, Vol. 3",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,01/01/1996,0,286625,https://p.scdn.co/mp3-preview/ad47080ed2ab15acdee552c13930729b0fc744ae?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2ANwAFXMZE8sjqkUNQ9Yf1,Shah E Madina,0cTNGHOY129yzZZShe7MRU,Bol Kaffara - Season 1,47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,26/05/2018,0,631275,https://p.scdn.co/mp3-preview/073aabbc0cc73bb9661facd683c84f36197d444d?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5xFFzyVD1X8mR0U0wnPpGg,Ban Ke Mera Parwana,3QURb9Dcy5LHmXdFHe4IYO,"Ban Ke Mera Parwana, Vol. 5",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,01/01/1997,0,326311,https://p.scdn.co/mp3-preview/af26346a6b6afc071b5c7ecb904440c8ef6f1a09?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7erK5do249k4XoHJrdHVAI,Sada Hoon Apne Pyar Ki,3QURb9Dcy5LHmXdFHe4IYO,"Ban Ke Mera Parwana, Vol. 5",47xe2IGE9DzGXpsFVvmXaF,Naeem Abbas Rufi,01/01/1997,0,285418,https://p.scdn.co/mp3-preview/650d469c5d3fcd15a9034b1963badd03c20123b3?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5MyKGQp5bcN50AAbfe0lzF,Aadat,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,36,269306,https://p.scdn.co/mp3-preview/200f19e3513e044f8585aa7995a235a42853e722?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2jU0vqjU22JCRXYLTcSrKs,Lamhay,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,34,324773,https://p.scdn.co/mp3-preview/9af6db49278a2fdbed36c75d09bef4840297f60a?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4XtdI2a4MiB6Yk6MPwlSR4,Parinda,5eWLyDcaKeUYnpcmsCM1Oq,Parinda,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,05/05/2017,34,261537,https://p.scdn.co/mp3-preview/27fc3933eb17546e70d18d8bc289600da0d5062b?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2Er9taUNaVTJI6Xt0vFu4P,Dil Haray Pukaray,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,33,287333,https://p.scdn.co/mp3-preview/3d0eea05689334fc5bfb1cf2f077e112e9443d27?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5o6cHgpJcsF3cimfuBn7dV,Bikhra Hoon Main,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,30,240880,https://p.scdn.co/mp3-preview/45af82c86318c2e50ce8b83e23d83691f818c443?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5R1mYWLSQ896Pfqa4iMCKH,Teri Yaad,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,26,378613,https://p.scdn.co/mp3-preview/c2d606d14355035e9311bf9667994a75fc645af9?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
3wUreem0PICuBnFN8nfvz7,Ik Din Aye Ga,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,25,258093,https://p.scdn.co/mp3-preview/d7f5158773f188044f17492863a79a206ad64549?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2Op53uzPTRCZ0NkrRzjzOB,Panchi,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,21,229786,https://p.scdn.co/mp3-preview/522f40ce6ca07a1d6002ffd0ea7a9be680c47f03?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
3EOTI7NF4AlnCrPxMXB5mR,Rangon Mein,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,17,275666,https://p.scdn.co/mp3-preview/348b98375189936286e9a8fba5fde8b458760a60?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
1UYg47mUoi97DUkiRExZUh,Har Jaga Hai Jal - Karaoke,5ANML1o1NBFwCzGaaeXdy5,Aadat,3RVDaDaYaZH1Gem9iqOVs8,Jal -The Band,2005,15,171773,https://p.scdn.co/mp3-preview/d6a54a9e94189efefc1eaadc9125d75b2f4c2acf?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2oi55VmillH7At5wHVNFbE,Mehram,1I7fGWBGZzOfsbkxxLGSyq,Mehram,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,28/01/2022,47,338973,https://p.scdn.co/mp3-preview/4bbfbe1f251391a454a9f23a3385775936342438?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5XuB6NxRdUqlHl3MjP5TTu,Raaz-e-Fitna,0QvkhdtDA25dZ6ULww4fZY,Raaz-e-Fitna,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,01/01/2015,37,160322,https://p.scdn.co/mp3-preview/22bf3df7219047357f5f38d6323fa2dbf3b0e4d6?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6ye9viw1Efz0EmYL1dhZdI,Tere Ishq Mein,48CFMKU58WBMDsyphLF1wF,Nescafe Basement Season 2,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,07/09/2016,34,376685,https://p.scdn.co/mp3-preview/b16404c40c250b057756d4f100167a18b81547be?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
5YWa2dhPR2PFsBnFUQ2yeP,Akhiyan Udeek Diyan,48CFMKU58WBMDsyphLF1wF,Nescafe Basement Season 2,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,07/09/2016,30,597159,https://p.scdn.co/mp3-preview/f259214e57945fe0b7962adfd27ff63a3cf0795e?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6qhjaiY2AJCOhWiJQeKmKi,Nahin Milta,3CFHuvZNJZWaCUZ81Hj2Yy,Nahin Milta,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,01/01/2015,27,233523,https://p.scdn.co/mp3-preview/0ba89df81fb77bf6aa3bd78b794e712cc53ef6f7?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
7zDJVNXHcYcf1lhDP1YV2C,Sub Bhula Ke - Nishaan,48CFMKU58WBMDsyphLF1wF,Nescafe Basement Season 2,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,07/09/2016,22,638902,https://p.scdn.co/mp3-preview/f0d144759a40357fbbee3865cbd2e892670b7010?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
4bCH8sImstDzfzyt85gqbl,Urdh Ja,3OVMl61nLyaMwk7YS17TpM,Urdh Ja,7lDDbppbcK5F2ZJXG12pru,Misbah,14/10/2022,20,264430,https://p.scdn.co/mp3-preview/68efc5d60bd2017d6db9c7f8204f739c9a31c46c?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
2UVyqXZfpFbRiQGiPOdtKA,Darya Kay Iss Paar,0fLVCwJuBwq3OMwHSKO9VP,Darya Kay Iss Paar,7lDDbppbcK5F2ZJXG12pru,Asfar Hussain,11/06/2021,15,199498,https://p.scdn.co/mp3-preview/82d60fb6d9e7e2386ca5cadfcaf1d3255e8279ba?cid=5446a1ccadbc44c191efd7001352dba5,classic pakistani pop
6XpEgDZ1YmbzpLECDE59AA,Aaj Jane Ki Zid Na Karo - Coke Studio Season 8,1QbyKCQGKRMzm6rWQ1Z0iN,Aaj Jane Ki Zid Na Karo (Coke Studio Season 8),07g02xbfLHmRdZaz5NAWru,Farida Khanum,2015,49,190500,https://p.scdn.co/mp3-preview/856e26e79fcc26bbdf3a6c223ff64d280e64477b?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
4alS0xW23tUwqscT8CkPM3,Aaj Jane Ki Zid Na Karo (Live),2LgI5h8no2UbfcEC09Nwws,Farida Khanum In Concert (Live),07g02xbfLHmRdZaz5NAWru,Farida Khanum,01/12/1978,46,449400,https://p.scdn.co/mp3-preview/6508fef8d0ac0dead91ab38b03dfc300792f7630?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
7bJ677c0pod3kiULAm9uMs,Mohabbat Karne Wale (Live),2LgI5h8no2UbfcEC09Nwws,Farida Khanum In Concert (Live),07g02xbfLHmRdZaz5NAWru,Farida Khanum,01/12/1978,32,420693,https://p.scdn.co/mp3-preview/d2bdbe84b2b69753f1479fa8f0562be7b1e3c071?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
6r0jQzLgo0YsLKAbkl8qfB,Dil Jalane Ki Baat,6VV63StUSZc5yTNtk4jq5B,"Showcase Southasia, Vol.12",07g02xbfLHmRdZaz5NAWru,Farida Khanum,25/01/2016,34,437466,https://p.scdn.co/mp3-preview/6a5ba998a1f9d17ad014f9463b42a9f6b08e027b?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
4I2ox36mye9MP8QaZPrnvg,Woh Ishq Jo Hamse Rooth Gaya,1I6ZLmM7YjGUXXTmohiSXH,"The Definitive Collection, Vol. 1",07g02xbfLHmRdZaz5NAWru,Farida Khanum,09/01/2023,30,319640,https://p.scdn.co/mp3-preview/4fe153090375a7ae22a9ac93a4aa098946cb8dee?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
4rj0mqLaAKpZJltd58qD03,Aaj Jane Ki Zid Na Karo,3sGqUvBI7VBMuC4t2wH55m,Farida Khanum: Meri Pasand Vol 1,07g02xbfLHmRdZaz5NAWru,Farida Khanum,09/04/1993,30,434906,https://p.scdn.co/mp3-preview/a200684e40a53753c1974b0ed5eae147080aaa73?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
57sz1bVVN2f2cDrOaV2NIj,Na Rawa Kahiye,2JLhCLaINMUFfNEjFLZNnr,"Meri Pasand, Vol. 2",07g02xbfLHmRdZaz5NAWru,Farida Khanum,09/04/1993,26,470426,https://p.scdn.co/mp3-preview/407df925b21119f2c368d9f01bdaec56e4aa3d9b?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
71cKqXjxakIKo0CyduxNTD,Sab Qatal Hoke,1IdiI2q3IHLOBIqhcV5p8h,"The Definitive Collection, Vol. 2",07g02xbfLHmRdZaz5NAWru,Farida Khanum,09/01/2023,23,216693,https://p.scdn.co/mp3-preview/a9948a31bf858ddf6b144cb22e2261d71329b8b1?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
6m1ojHlgO1BWWNL7JlhL75,Mere Hamnafas Mere,6VV63StUSZc5yTNtk4jq5B,"Showcase Southasia, Vol.12",07g02xbfLHmRdZaz5NAWru,Farida Khanum,25/01/2016,22,510213,https://p.scdn.co/mp3-preview/be06db6fde8fcc2f92c386d950084bca11dabd87?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
32gVWcEDk9GlFadLQgw9NM,Voh Mujhse Huwe Hum Kalam,34W9A39X3VeH6PJyzfT8zF,Farida Khanum,07g02xbfLHmRdZaz5NAWru,Farida Khanum,01/02/1976,20,323013,https://p.scdn.co/mp3-preview/7e5077eb7211b28b49efa429ddd1d3630c045f72?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
5wfONExyFrlD03NWJHP9qO,Bol Kaffara Kya Hoga,1hFDGbXAW9H2Mhj9hiaZzR,Bol Kaffara Kya Hoga,1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,26/05/2018,43,406151,https://p.scdn.co/mp3-preview/7d328e09e914defc805c20f63d99ee4b205d81dc?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
5250bBmj3SLwajPLSzAux5,Kaisi Teri Khudgharzi (Original Score),3DvDFkGynd1WrCut5EKOiC,Kaisi Teri Khudgharzi (Original Score),1REoitWY7dtWTikiEjoeVk,Rahat Fateh Ali Khan,11/05/2022,45,369066,https://p.scdn.co/mp3-preview/c88fb030795a9efcf9c8d74c453623fab3050c6f?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
7LlZ4vimz8YosPBQ8X43wf,Bol Kaffara Kya Hoga,0cTNGHOY129yzZZShe7MRU,Bol Kaffara - Season 1,1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,26/05/2018,33,411115,https://p.scdn.co/mp3-preview/5a4378e9ccb42de91968291bb465f67be7049458?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
4eiHM1GtbnUnZyHgW4QMEv,Taqdeer (Original Soundtrack),1MWMVRNVjHyY2ahuypbA44,Taqdeer (Original Soundtrack),1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,07/10/2022,38,308953,https://p.scdn.co/mp3-preview/c02683ae4847764b3a3cb78f42db259141952289?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
7DVqvFB6KBy7JnzHd87sGS,Ishq Main Kafir,1Hf2o7PwI99MMB3qB5pDhb,Ishq Main Kafir,1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,31/08/2018,37,205738,https://p.scdn.co/mp3-preview/29506ccaa7a42d38ce15de92930bc7f7abe16d67?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2CXIdWXdCtlBTcrTqjmyaZ,"Sohneya (From ""Dil Pe Dastak"")",4rywUtpma0hBICppOAYAzn,"Sohneya (From ""Dil Pe Dastak"")",1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,26/02/2024,30,237000,https://p.scdn.co/mp3-preview/d45b0960652f8270fb9e76096dcf7c93e07e27e0?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
3ftUgSpYLVvklJfYlqsrAJ,Hassad (Original TV Series Soundtrack),3gsOX6wtCusPHXwSJ2EYYj,Hassad (Original TV Series Soundtrack),1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,07/10/2019,22,314040,https://p.scdn.co/mp3-preview/ddcf10afed3640c55c9c61bfc7c15ae1f7e5609b?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
30lG7hIXaAlDzlFzEldBHw,Hum Usi Kay Hain,7MDTWFGBV9Vh5D39Llxgvm,Hum Usi Kay Hain,1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,08/02/2018,15,307480,https://p.scdn.co/mp3-preview/792f455f2e20ccb2884d1fed901283ed61247b52?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
2NdNMFyxSH6EWjWrOxpi8i,Sakhi Re,5sqqP6kqqfDLqhtGyiOGsd,Sakhi Re,1REoitWY7dtWTikiEjoeVk,Naveed Nashad,04/10/2023,14,332432,https://p.scdn.co/mp3-preview/08019d12938cf44f49c87621859176495c6e864b?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
14rXv68upscgz32W1NxL9y,Dil Be Sabra,6BNfkzrgnXB1cDprSX6BcQ,Maan Jao Na,1REoitWY7dtWTikiEjoeVk,Sehar Gul Khan,04/12/2017,12,304251,https://p.scdn.co/mp3-preview/e96b68777796c2fc1fdbe05f4752ac0a0d0708ec?cid=5446a1ccadbc44c191efd7001352dba5,pakistani pop
6kSZ78RMntJz5hEH8p7YMj,Lambi Judaai,4qVcrwcaOQjnQUlOi8043E,Hero (Original Motion Picture Soundtrack),0xawOgbaKGtq7KSlrRWrWP,Reshma,15/12/1983,31,388840,https://p.scdn.co/mp3-preview/270dbd77939ad806293166d28bdb39fe75188dd2?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
6dzBA69CstwdMWBvW2g6Zy,Inisai Alaparaiye,74bPargbjc2K9Tik43ItRV,Varalaru (Original Motion Picture Soundtrack),0xawOgbaKGtq7KSlrRWrWP,AR Rahman,2006,36,96760,https://p.scdn.co/mp3-preview/73263d06e46098fc4a51cf096673793b2f2990d7?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
4Ak6pPacCfrOVDsXkDp2Nq,Jaya Janardana,1UPGVs9ui3XjYf0NFcmpWD,Jaya Janardana,0xawOgbaKGtq7KSlrRWrWP,Manju,15/01/2019,35,278613,https://p.scdn.co/mp3-preview/09f4389e056aa3c5b0d648e12413468615f1652a?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
5ohUcq1v942r84nWY2hz2Z,Bari Lambi Judai,4AZEfSP2zHg9q8mGfGC856,"The Definitive Collection, Vol. 1",0xawOgbaKGtq7KSlrRWrWP,Reshma,1983,32,366226,https://p.scdn.co/mp3-preview/8824a156895157db056bbf9fa0cccfbfa4a9a634?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
7JqqgkUlwIzuej7MwikNac,Ankhiyan Nu Rehan De,4AZEfSP2zHg9q8mGfGC856,"The Definitive Collection, Vol. 1",0xawOgbaKGtq7KSlrRWrWP,Reshma,1983,28,314933,https://p.scdn.co/mp3-preview/1ed543056d83637335074343990991a914d13eb3?cid=5446a1ccadbc44c191efd7001352dba5,classic bollywood
